date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:27:18	178923/178923	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:17%20GMT	https://asparagus.ae/ar/menu/main-course/beef-mashed-potato	asparagus.ae/ar/menu/main-course/beef-mashed-potato.html	(from https://asparagus.ae/ar/menu/main-course/asparagus-beef)
03:27:19	178356/178356	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:18%20GMT	https://asparagus.ae/ar/menu/main-course/cajun-chicken-with-baked-sweet-potato	asparagus.ae/ar/menu/main-course/cajun-chicken-with-baked-sweet-potato.html	(from https://asparagus.ae/ar/menu/main-course/asparagus-beef)
03:27:20	178304/178304	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:19%20GMT	https://asparagus.ae/ar/menu/main-course/chipotle-chicken-with-beetroot-rice	asparagus.ae/ar/menu/main-course/chipotle-chicken-with-beetroot-rice.html	(from https://asparagus.ae/ar/menu/main-course/chicken-sushi)
03:27:21	333113/333113	---M--	200	added ('OK')	image/jpeg	etag:%226278f9b8-51539%22	https://asparagus.ae/storage/system/items/DVffQPciZPqrQCfjghbYSh4jxtscQDMueAVY7h6C.jpg	asparagus.ae/storage/system/items/DVffQPciZPqrQCfjghbYSh4jxtscQDMueAVY7h6C.jpg	(from https://asparagus.ae/ar/menu/main-course/chicken-sushi)
03:27:22	194612/194612	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:21%20GMT	https://asparagus.ae/en/menu/main-course/beef-steak-hummus	asparagus.ae/en/menu/main-course/beef-steak-hummus.html	(from https://asparagus.ae/ar/menu/main-course/beef-steak-hummus)
03:27:23	179410/179410	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:22%20GMT	https://asparagus.ae/ar/menu/main-course/mongolian-beef-rice	asparagus.ae/ar/menu/main-course/mongolian-beef-rice.html	(from https://asparagus.ae/ar/menu/main-course/beef-steak-hummus)
03:27:24	193393/193393	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:23%20GMT	https://asparagus.ae/en/menu/main-course/baked-cream-dory-fillet	asparagus.ae/en/menu/main-course/baked-cream-dory-fillet.html	(from https://asparagus.ae/ar/menu/main-course/baked-cream-dory-fillet)
03:27:25	176969/176969	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:24%20GMT	https://asparagus.ae/ar/menu/breakfast/pistachio-oatmeal	asparagus.ae/ar/menu/breakfast/pistachio-oatmeal.html	(from https://asparagus.ae/ar/menu/breakfast/asparagus-foul)
03:27:26	176433/176433	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:25%20GMT	https://asparagus.ae/ar/menu/breakfast/turkish-breakfast	asparagus.ae/ar/menu/breakfast/turkish-breakfast.html	(from https://asparagus.ae/ar/menu/breakfast/asparagus-foul)
03:27:27	177318/177318	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:26%20GMT	https://asparagus.ae/ar/menu/breakfast/protein-acai	asparagus.ae/ar/menu/breakfast/protein-acai.html	(from https://asparagus.ae/ar/menu/breakfast/asparagus-foul)
03:27:28	176772/176772	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:27%20GMT	https://asparagus.ae/ar/menu/breakfast/herbed-omelet	asparagus.ae/ar/menu/breakfast/herbed-omelet.html	(from https://asparagus.ae/ar/menu/breakfast/asparagus-foul)
03:27:29	175645/175645	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:28%20GMT	https://asparagus.ae/ar/menu/breakfast/blueberry-chia	asparagus.ae/ar/menu/breakfast/blueberry-chia.html	(from https://asparagus.ae/ar/menu/breakfast/asparagus-foul)
03:27:30	177152/177152	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:29%20GMT	https://asparagus.ae/ar/menu/breakfast/mango-pancake	asparagus.ae/ar/menu/breakfast/mango-pancake.html	(from https://asparagus.ae/ar/menu/breakfast/balaleeth-and-omelet)
03:27:31	176165/176165	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:30%20GMT	https://asparagus.ae/ar/menu/breakfast/egg-waffle-with-healthy-philadelphia	asparagus.ae/ar/menu/breakfast/egg-waffle-with-healthy-philadelphia.html	(from https://asparagus.ae/ar/menu/breakfast/balaleeth-and-omelet)
03:27:32	177015/177015	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:31%20GMT	https://asparagus.ae/ar/menu/breakfast/bircher-healthy-muesli-oats	asparagus.ae/ar/menu/breakfast/bircher-healthy-muesli-oats.html	(from https://asparagus.ae/ar/menu/breakfast/avocado-toast)
03:27:33	190907/190907	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:32%20GMT	https://asparagus.ae/en/menu/breakfast/milk-oatmeal	asparagus.ae/en/menu/breakfast/milk-oatmeal.html	(from https://asparagus.ae/ar/menu/breakfast/milk-oatmeal)
03:27:34	190962/190962	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:33%20GMT	https://asparagus.ae/en/menu/breakfast/balaleeth-shakshoka	asparagus.ae/en/menu/breakfast/balaleeth-shakshoka.html	(from https://asparagus.ae/ar/menu/breakfast/balaleeth-shakshoka)
03:27:35	190353/190353	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:34%20GMT	https://asparagus.ae/en/menu/breakfast/waffles	asparagus.ae/en/menu/breakfast/waffles.html	(from https://asparagus.ae/ar/menu/breakfast/waffles)
03:27:36	175712/175712	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:35%20GMT	https://asparagus.ae/ar/menu/snack/cheesecake-with-cherry-jam	asparagus.ae/ar/menu/snack/cheesecake-with-cherry-jam.html	(from https://asparagus.ae/ar/menu/snack/oats-cake-with-saffron-milk)
03:27:37	175929/175929	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:36%20GMT	https://asparagus.ae/ar/menu/snack/peanut-butter-and-jam-toast	asparagus.ae/ar/menu/snack/peanut-butter-and-jam-toast.html	(from https://asparagus.ae/ar/menu/snack/oats-cake-with-saffron-milk)
03:27:38	176274/176274	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:37%20GMT	https://asparagus.ae/ar/menu/snack/classic-cheesecake	asparagus.ae/ar/menu/snack/classic-cheesecake.html	(from https://asparagus.ae/ar/menu/snack/oats-cake-with-saffron-milk)
03:27:39	244497/244497	---M--	200	added ('OK')	image/jpeg	etag:%226277a3e3-3bb11%22	https://asparagus.ae/storage/system/items/w92yIOh2gX2JL5MpQYvkxpnGBggSdK21gLpSHMgP.jpg	asparagus.ae/storage/system/items/w92yIOh2gX2JL5MpQYvkxpnGBggSdK21gLpSHMgP.jpg	(from https://asparagus.ae/ar/menu/snack/oats-cake-with-saffron-milk)
03:27:40	176320/176320	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:39%20GMT	https://asparagus.ae/ar/menu/snack/brownies-finger	asparagus.ae/ar/menu/snack/brownies-finger.html	(from https://asparagus.ae/ar/menu/snack/fruit-salad)
03:27:41	324016/324016	---M--	200	added ('OK')	image/jpeg	etag:%226277b29f-4f1b0%22	https://asparagus.ae/storage/system/items/7wlaBI93mXaV5vOCAtB48b1IXzen0hm7Et52oxm8.jpg	asparagus.ae/storage/system/items/7wlaBI93mXaV5vOCAtB48b1IXzen0hm7Et52oxm8.jpg	(from https://asparagus.ae/ar/menu/snack/fruit-salad)
03:27:42	190714/190714	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:41%20GMT	https://asparagus.ae/en/menu/snack/chicken-samosa	asparagus.ae/en/menu/snack/chicken-samosa.html	(from https://asparagus.ae/ar/menu/snack/chicken-samosa)
03:27:43	189892/189892	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:42%20GMT	https://asparagus.ae/en/menu/smoothies/brownie-protein-milkshake	asparagus.ae/en/menu/smoothies/brownie-protein-milkshake.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:44	190103/190103	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:43%20GMT	https://asparagus.ae/en/menu/smoothies/strawberry-protein-milkshake	asparagus.ae/en/menu/smoothies/strawberry-protein-milkshake.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:45	189930/189930	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:44%20GMT	https://asparagus.ae/en/menu/smoothies/vanilla-protein-milkshake	asparagus.ae/en/menu/smoothies/vanilla-protein-milkshake.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:46	189686/189686	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:45%20GMT	https://asparagus.ae/en/menu/smoothies/summer-punch	asparagus.ae/en/menu/smoothies/summer-punch.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:47	189705/189705	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:46%20GMT	https://asparagus.ae/en/menu/smoothies/mango-madness	asparagus.ae/en/menu/smoothies/mango-madness.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:48	189581/189581	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:47%20GMT	https://asparagus.ae/en/menu/smoothies/coco-colada	asparagus.ae/en/menu/smoothies/coco-colada.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:49	189683/189683	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:48%20GMT	https://asparagus.ae/en/menu/smoothies/strawberry-split	asparagus.ae/en/menu/smoothies/strawberry-split.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:50	189810/189810	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:49%20GMT	https://asparagus.ae/en/menu/smoothies/the-hulk	asparagus.ae/en/menu/smoothies/the-hulk.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:51	189547/189547	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:50%20GMT	https://asparagus.ae/en/menu/smoothies/berry-bust	asparagus.ae/en/menu/smoothies/berry-bust.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:52	189625/189625	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:51%20GMT	https://asparagus.ae/en/menu/smoothies/super-fuel	asparagus.ae/en/menu/smoothies/super-fuel.html	(from https://asparagus.ae/en/menu/smoothies/banana-protein-milkshake)
03:27:53	189796/189796	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:52%20GMT	https://asparagus.ae/en/menu/smoothies/acai-smoothie	asparagus.ae/en/menu/smoothies/acai-smoothie.html	(from https://asparagus.ae/ar/menu/smoothies/acai-smoothie)
03:27:54	191988/191988	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:53%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/club-sandwich	asparagus.ae/en/menu/burger-and-sandwiches/club-sandwich.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/cheese-on-egg-white-sandwich)
03:27:55	192294/192294	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:54%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-beef-taco	asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-beef-taco.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/cheese-on-egg-white-sandwich)
03:27:56	178238/178238	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:55%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/grilled-chicken-wrap	asparagus.ae/ar/menu/burger-and-sandwiches/grilled-chicken-wrap.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/asparagus-beef-burger)
03:27:57	177453/177453	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:56%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/scrambled-egg-sandwich	asparagus.ae/ar/menu/burger-and-sandwiches/scrambled-egg-sandwich.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/asparagus-beef-burger)
03:27:58	177388/177388	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:57%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/healthy-zinger-burger	asparagus.ae/ar/menu/burger-and-sandwiches/healthy-zinger-burger.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/asparagus-beef-burger)
03:27:59	300249/300249	---M--	200	added ('OK')	image/jpeg	etag:%22630ce63d-494d9%22	https://asparagus.ae/storage/system/items/XLGDDU6XqkR3hGqgZvDVEy01sNYTsueNxCPaNs0J.jpg	asparagus.ae/storage/system/items/XLGDDU6XqkR3hGqgZvDVEy01sNYTsueNxCPaNs0J.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/asparagus-beef-burger)
03:28:00	177120/177120	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:59%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/tuna-burger	asparagus.ae/ar/menu/burger-and-sandwiches/tuna-burger.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/traditional-chicken-shawarma)
03:28:02	191558/191558	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:01%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-sandwich	asparagus.ae/en/menu/burger-and-sandwiches/halloumi-sandwich.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/halloumi-sandwich)
03:28:02	192039/192039	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:02%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/chicken-quesadilla	asparagus.ae/en/menu/burger-and-sandwiches/chicken-quesadilla.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/chicken-quesadilla)
03:28:03	191980/191980	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:02%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/tuna-wrap	asparagus.ae/en/menu/burger-and-sandwiches/tuna-wrap.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/tuna-wrap)
03:28:04	192394/192394	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:03%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/smoked-chicken-wrap	asparagus.ae/en/menu/burger-and-sandwiches/smoked-chicken-wrap.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/smoked-chicken-wrap)
03:28:05	190684/190684	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:04%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/shawarma-manakeesh	asparagus.ae/en/menu/burger-and-sandwiches/shawarma-manakeesh.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/shawarma-manakeesh)
03:28:06	192764/192764	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:05%20GMT	https://asparagus.ae/en/menu/main-course/salmon-sushi	asparagus.ae/en/menu/main-course/salmon-sushi.html	(from https://asparagus.ae/en/menu/main-course/lentil-rice-with-crispy-sliced-chicken)
03:28:07	192337/192337	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:06%20GMT	https://asparagus.ae/en/menu/main-course/chicken-kebab	asparagus.ae/en/menu/main-course/chicken-kebab.html	(from https://asparagus.ae/en/menu/main-course/lentil-rice-with-crispy-sliced-chicken)
03:28:08	192818/192818	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:07%20GMT	https://asparagus.ae/en/menu/main-course/lamb-mandi	asparagus.ae/en/menu/main-course/lamb-mandi.html	(from https://asparagus.ae/en/menu/main-course/lentil-rice-with-crispy-sliced-chicken)
03:28:09	192261/192261	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:08%20GMT	https://asparagus.ae/en/menu/main-course/beef-kebab	asparagus.ae/en/menu/main-course/beef-kebab.html	(from https://asparagus.ae/ar/menu/main-course/beef-kebab)
03:28:10	193044/193044	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:09%20GMT	https://asparagus.ae/en/menu/main-course/beef-pallow	asparagus.ae/en/menu/main-course/beef-pallow.html	(from https://asparagus.ae/ar/menu/main-course/beef-pallow)
03:28:11	192995/192995	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:10%20GMT	https://asparagus.ae/en/menu/main-course/asparagus-chicken-biryani	asparagus.ae/en/menu/main-course/asparagus-chicken-biryani.html	(from https://asparagus.ae/en/menu/main-course/bukheri-chicken-kebab)
03:28:12	192447/192447	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:11%20GMT	https://asparagus.ae/en/menu/main-course/asparagus-chicken-mulukhiya	asparagus.ae/en/menu/main-course/asparagus-chicken-mulukhiya.html	(from https://asparagus.ae/ar/menu/main-course/asparagus-chicken-mulukhiya)
03:28:13	190026/190026	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:12%20GMT	https://asparagus.ae/en/menu/snack/rice-pudding	asparagus.ae/en/menu/snack/rice-pudding.html	(from https://asparagus.ae/en/menu/snack/toasted-grilled-halloumi)
03:28:14	190069/190069	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:13%20GMT	https://asparagus.ae/en/menu/snack/mozarrella-sticks	asparagus.ae/en/menu/snack/mozarrella-sticks.html	(from https://asparagus.ae/ar/menu/snack/mozarrella-sticks)
03:28:15	191671/191671	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:14%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/falafel-wrap	asparagus.ae/en/menu/burger-and-sandwiches/falafel-wrap.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/lamb-burguer)
03:28:16	192636/192636	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:15%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-double-beef-burger	asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-double-beef-burger.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/tenderloin-double-beef-burger)
03:28:17	193022/193022	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:16%20GMT	https://asparagus.ae/en/menu/main-course/dynamite-shrimp	asparagus.ae/en/menu/main-course/dynamite-shrimp.html	(from https://asparagus.ae/en/menu/main-course/salmon-kebab-risotto)
03:28:18	194002/194002	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:17%20GMT	https://asparagus.ae/en/menu/main-course/dynamite-chicken	asparagus.ae/en/menu/main-course/dynamite-chicken.html	(from https://asparagus.ae/ar/menu/main-course/dynamite-chicken)
03:28:19	192088/192088	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:18%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/healthy-zinger-burger	asparagus.ae/en/menu/burger-and-sandwiches/healthy-zinger-burger.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/crispy-chicken-tortilla)
03:28:20	190146/190146	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:19%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/seafood-pizza	asparagus.ae/en/menu/pasta-and-pizza/seafood-pizza.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:21	190507/190507	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:20%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/pink-chicken-pasta	asparagus.ae/en/menu/pasta-and-pizza/pink-chicken-pasta.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:22	190431/190431	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:21%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/white-chicken-pasta	asparagus.ae/en/menu/pasta-and-pizza/white-chicken-pasta.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:23	191251/191251	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:22%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/american-classic-pizza	asparagus.ae/en/menu/pasta-and-pizza/american-classic-pizza.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:24	189228/189228	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:23%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/smoked-chicken-pasta	asparagus.ae/en/menu/pasta-and-pizza/smoked-chicken-pasta.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:25	191151/191151	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:24%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/asian-chicken-pizza	asparagus.ae/en/menu/pasta-and-pizza/asian-chicken-pizza.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:26	190426/190426	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:25%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/beef-spaghetti	asparagus.ae/en/menu/pasta-and-pizza/beef-spaghetti.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:27	190938/190938	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:26%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/asparagus-chicken-pizza	asparagus.ae/en/menu/pasta-and-pizza/asparagus-chicken-pizza.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:28	190924/190924	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:27%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/spaggetti-minced-beef	asparagus.ae/en/menu/pasta-and-pizza/spaggetti-minced-beef.html	(from https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna)
03:28:29	192945/192945	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:28%20GMT	https://asparagus.ae/en/menu/main-course/chipotle-chicken-with-beetroot-rice	asparagus.ae/en/menu/main-course/chipotle-chicken-with-beetroot-rice.html	(from https://asparagus.ae/en/menu/main-course/mongolian-beef-rice)
03:28:30	191080/191080	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:29%20GMT	https://asparagus.ae/en/menu/snack/brownies-finger	asparagus.ae/en/menu/snack/brownies-finger.html	(from https://asparagus.ae/en/menu/snack/chocolate-chip-muffins)
03:28:31	190694/190694	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:30%20GMT	https://asparagus.ae/en/menu/snack/classic-cheesecake	asparagus.ae/en/menu/snack/classic-cheesecake.html	(from https://asparagus.ae/en/menu/snack/oats-cake-with-saffron-milk)
03:28:32	166948/166948	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:31%20GMT	https://asparagus.ae/ar/menu/drinks/refreshing-watermelon	asparagus.ae/ar/menu/drinks/refreshing-watermelon.html	(from https://asparagus.ae/ar/menu/drinks/pure-orange-chia)
03:28:33	167065/167065	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:32%20GMT	https://asparagus.ae/ar/menu/drinks/asparagus-combo	asparagus.ae/ar/menu/drinks/asparagus-combo.html	(from https://asparagus.ae/ar/menu/drinks/pure-orange-chia)
03:28:34	166652/166652	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:33%20GMT	https://asparagus.ae/ar/menu/drinks/wellness-juice	asparagus.ae/ar/menu/drinks/wellness-juice.html	(from https://asparagus.ae/ar/menu/drinks/pure-orange-chia)
03:28:35	166892/166892	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:34%20GMT	https://asparagus.ae/ar/menu/drinks/call-it-island	asparagus.ae/ar/menu/drinks/call-it-island.html	(from https://asparagus.ae/ar/menu/drinks/pure-orange-chia)
03:28:37	166947/166947	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:28:35%20GMT	https://asparagus.ae/ar/menu/drinks/spring-dose	asparagus.ae/ar/menu/drinks/spring-dose.html	(from https://asparagus.ae/ar/menu/drinks/pure-orange-chia)
